basin_id,aridity_index,mean_realized_arz_mm,max_realized_arz_mm,theta_cap_mean
6431500,1.4789272546768188,90.92881324574512,225.0719223022461,628.4452514648438
6440200,1.7963721752166748,78.04299353543675,206.3489570617676,1085.32421875
6441500,1.7831850051879885,72.20539235259346,188.5573387145996,902.8158569335938
6447000,2.07549786567688,83.78069295881438,210.46186065673828,1360.6114501953125
6447500,1.680942177772522,68.50479618513926,174.45568466186523,683.3146362304688
6450500,1.6088125705718994,64.12984074430541,162.5889596939087,627.0117797851562
6452000,1.7431482076644895,83.26649554329732,212.53263092041016,1327.16650390625
6453600,1.3890049457550049,93.56258612902718,228.04914093017572,889.26171875
6464500,1.5530391931533811,73.09245226247877,188.6859073638916,754.5223999023438
6468170,1.5794907808303833,90.69304688800575,223.4376335144043,1135.9141845703125
6468250,2.159748077392578,97.94249477062723,219.12159729003903,1340.6136474609375
6470800,1.3515616655349731,92.27723506976923,230.33057403564453,936.2882080078124
6477500,1.3900588750839231,82.20955949996723,208.1493625640869,675.56787109375
6479215,1.2060749530792236,91.27282534935414,221.8818359375,747.1921997070312
6479438,1.2700084447860718,101.2625244343927,234.94611740112305,912.1299438476562
6601000,1.1354936361312866,94.65953522299432,209.0241737365723,660.2196655273438
6614800,1.2940359115600586,12.984880557937505,30.930716693401337,36.533573150634766
6622700,1.475885033607483,45.58764371455945,124.25545406341551,166.41763305664062
6623800,1.061952829360962,65.09863099287757,146.6864891052246,195.5033721923828
6632400,1.458059549331665,40.3776576096482,110.1940770149231,139.9148406982422
6746095,1.0840002298355105,24.481920441695213,57.37103080749512,80.98582458496094
6784000,1.4190748929977417,107.78953629041332,288.4706039428711,1264.4422607421875
6803510,1.185526967048645,55.14808046271666,138.88444709777832,332.76690673828125
