P,PET,LAI,slope,sand,basin_id
8.797848711179268,65.17466436011824,8.747964396617224,-9.257653585483679,-14.177218807712405,2427250
15.41618521274871,70.89542446493046,13.828665323698738,8.81026344846762,21.226433494709504,2430085
13.520870112095704,66.07456926477873,10.5317531478876,4.50515279612867,21.301206944171334,2430615
-4.387518144025324,45.51846624196904,-7.843914355451894,6.419544953372124,-11.700282131832719,2450250
-2.282670928725108,46.450289260323366,-7.083067173916571,4.403025423911985,-20.715069419576736,2464000
10.935852933885178,58.924252323168744,-0.975142146085938,11.529202577241481,15.467814052449869,2464146
15.238842345474557,64.6987504300189,6.12578482548414,11.374602700662297,21.607875738030017,2464360
15.412711930956783,93.02239964473604,14.18388125755156,14.496722779978874,19.11681612679901,2465493
11.049352462355255,60.697999889859226,15.362745685080911,16.122839728466573,15.848298836577213,2469800
7.35375968251984,58.76150133084972,0.9217465139689506,-5.438753428371178,6.4609221373413614,2472000
11.047302541829303,81.42207689883286,6.72218237419805,0.024022386868061796,16.98256293060338,2472500
7.8347707512269995,40.02800459585335,6.826816970093688,-2.859961640910525,12.022263675656124,2479155
6.201442577876267,32.97490345769729,4.856894837615451,-15.384237671878452,8.450037411306699,2479300
6.215207934540221,41.780494030595186,3.672571839130993,-9.401649020826527,11.286519512274921,2479560
6.339395178645436,33.1831439759034,6.502410348787896,-17.686235782219445,9.435708878498941,2481000
5.508106370989475,31.716180114453753,5.840170977001557,-16.463876800659495,8.685311446327765,2481510
-6.58035028716793,-77.07439112478347,-14.992014270616561,4.071107790159053,-2.9270082821154593,3010655
-5.624769180360177,-84.86480246214843,-21.74329480411266,3.5129389577399195,2.8961679648055974,3011800
-6.009742284522179,-79.07811783732384,-17.860218007291376,2.6647898857074215,-3.2225302619693355,3015500
-5.8633458645492125,-72.83869442035454,-17.109557645117093,4.096224779710175,-6.5164754838721874,3021350
-5.318308435292964,-84.94725864910788,-21.593737471307687,7.384307229813494,3.8013481726895586,3026500
-6.214331526505811,-85.21425396180202,-22.46528899673692,4.293992436707352,3.367964585061121,3028000
-4.466877205251444,-61.52062463207553,-15.92679976811932,10.314591467345117,-1.7870554739477724,3049000
-2.374785604038959,-58.192965057166056,10.486488977878171,7.472018253918332,-9.548364547989319,3049800
-10.327682616422912,-87.71298425905306,-13.602525749051336,5.824914147441542,-8.80412163821584,3050000
-11.303294579495663,-75.67317826437032,-7.303237016477498,3.8326044789046083,-11.57919431438459,3066000
-10.794391061389462,-89.77131086583803,-13.870850384736833,6.172332950978481,-8.325577829180476,3069500
-4.879196259153605,-68.843877711046,-0.8105664122592582,2.9175890102379327,0.7431084539864545,3070500
-5.392373017518096,-65.74042815503071,14.24861650138893,3.585299537871248,-3.52573258363616,3076600
-6.305938507744359,-80.1758471462038,-15.176201526663657,2.525535599615773,4.923024271551916,3078000
-1.251115555577595,-58.35653922316778,9.84142547985286,10.814506855305275,-11.22986097603075,3140000
-1.648334889454993,-57.692878042115105,14.571296493088594,10.544649735695632,-11.66362940986869,3144000
-6.383363389499875,-53.087489579903334,-3.783419344763771,9.55191561557527,-8.205852703310892,3159540
1.6770525125915083,-15.823260609970692,-5.219214181111961,10.823650543644984,12.75538025814451,3161000
-1.731438452923204,-39.69601596285657,3.9468485578475883,2.514522187243364,9.81662329284138,3164000
-1.2856601001461294,-37.59292021215559,5.663939176882334,2.2510878289793643,4.101996832781346,3165000
0.05270912814823979,57.00368117130405,-4.328456453919439,11.493116261285952,8.27189877202576,3170000
-2.2032178786382315,-51.718046789896476,4.10965187386735,5.170054451728794,-1.1269402818819967,3173000
